المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/18,37601494
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/18,37601601
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/18,37602357
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/18,37602492
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/18,37606564
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/18,37607336
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/18,37607449
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/19,37609418
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/19,37610059
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/19,37610430
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/19,37612314
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/19,37613650
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/19,37615728
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/19,37616843
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/19,37620505
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/19,37627007
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/19,37628871
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/19,37629530
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/20,37636041
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/20,37637591
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/20,37638319
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/20,37641849
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/20,37642512
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/20,37643587
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/20,37646666
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/20,37650476
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/20,37650547
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/20,37651633
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/20,37651988
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/21,37654237
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/21,37654863
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/21,37656067
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/21,37660076
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/21,37660158
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/21,37661240
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/21,37663681
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/21,37665661
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/21,37667370
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/21,37667882
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/21,37669457
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/22,37685583
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/22,37676843
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/22,37676849
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/22,37676859
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/22,37679822
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/22,37680479
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/22,37682338
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/22,37685754
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/22,37687387
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/22,37688216
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/22,37690149
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/22,37691969
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/23,37697054
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/23,37699313
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/23,37699729
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/23,37704219
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/24,37713066
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/24,37714062
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/24,37716425
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/24,37717355
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/25,37717921
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/25,37720496
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/25,37720920
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/25,37721381
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/25,37722373
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/26,37729137
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/26,37730109
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/26,37738715
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/26,37741395
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/26,37741727
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/26,37742011
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/26,37748353
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/26,37750353
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/27,37751506
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/27,37752474
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/27,37753336
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/27,37754216
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/27,37755009
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/27,37755494
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/27,37759314
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/27,37761610
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/27,37762964
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/27,37763851
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/27,37771414
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/27,37772089
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37773441
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37774104
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37774138
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37774349
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37774417
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37774800
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37776087
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37776228
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37777887
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37781993
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37782790
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37783193
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37783284
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37788402
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37788986
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37789210
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37790456
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37793888
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/28,37794043
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37796198
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37796717
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37798967
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37800984
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37803143
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37805910
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37806191
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37806680
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37811405
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37812720
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37814233
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37814250
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37814342
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37814414
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37816129
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/29,37816176
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/30,37816557
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/30,37817672
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/30,37818248
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/30,37819429
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/30,37822770
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/30,37824040
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/30,37825458
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/30,37825692
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/30,37827174
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/30,37828447
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/31,37829760
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/31,37832785
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/31,37833099
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/31,37833440
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/31,37833726
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/02/01,37833999
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/02/01,37834186
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/02/01,37839101
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/02/01,37840129
